measure,query_id,perfect,binarized,nearrandom
AP,307,0.2215125773893799,0.23125974515142647,0.22493591338953317
AP,310,0.48910595472226953,0.5344687955916323,0.5000231110177825
AP,311,0.4915116859541018,0.3664269125258231,0.17337970465818003
AP,316,0.03803940147490807,0.033645062607505716,0.016382026826445455
AP,317,0.38724824307881495,0.40865809843555045,0.38502837032248793
AP,319,0.08045287149019237,0.0813989426299507,0.00946160733071318
AP,320,0.3565245836454259,0.37012138188608773,0.1425882869616885
AP,325,0.004198360539435123,0.011946880901877871,0.0023896005534830424
AP,326,0.6827612614678136,0.6929587790444178,0.5946120638562821
AP,331,0.21469582277778354,0.23187828540467936,0.3083594135408123
AP,334,0.1271432604078191,0.12817710227599013,0.1252315247086489
AP,339,0.5527043312834283,0.5387824005647349,0.2608385638695892
AP,346,0.17131302460812434,0.1611844739541951,0.007432595362141394
AP,356,0.1409039671278347,0.14138634603960354,0.028850270373517225
AP,361,0.49053724053724046,0.48511396011396,0.20543345543345543
AP,368,0.5719917357833716,0.5655994052910004,0.22833302961158805
AP,369,0.2949776177787754,0.3026778542742398,0.17927115997623908
AP,370,0.23020132762228163,0.26761266681313106,0.27323659765739317
AP,397,0.8299528680596304,0.8245868601830283,0.8661147925549219
AP,398,0.17841672905824887,0.1924708498629668,0.17296659304946552
AP,405,0.3654742343656128,0.3781048638756966,0.2789939823197204
AP,409,0.31711968552089087,0.31717370707783404,0.27847152847152845
AP,412,0.4495545309583314,0.4516872611744144,0.26073594027220093
AP,413,0.13705467012453798,0.13774700679269,0.048219564170560815
AP,415,0.2646632420277701,0.27176385393265673,0.17988973408530007
AP,419,0.433836516349323,0.4125061667499663,0.3816287878787879
AP,421,0.02193482323009644,0.022524901913635677,0.03321419011075303
AP,438,0.22647747609877678,0.2021391573329412,0.1325033914318743
AP,441,0.5484142899584077,0.5466810966810968,0.5114817861876686
AP,609,0.2593936240791133,0.31791213477800817,0.3035972067821744
AP,610,0.010012774319775026,0.00030693677102516884,0.0011550193984027166
AP,613,0.2533941642882072,0.27997919722971076,0.23360255529549914
AP,623,0.16860163746189913,0.16278662810176425,0.15684779764009973
AP,624,0.39529771523205437,0.3927825233335214,0.3866522895384908
AP,626,0.6697480147361771,0.6413406928285756,0.6702213530221792
AP,631,0.5440292314269226,0.5363153615956935,0.508057476571723
AP,634,0.731060606060606,0.7531028912607859,0.724324565497927
AP,635,0.8882908465501853,0.8788916164035703,0.83141211281793
AP,641,0.46769775740223174,0.4499821564651246,0.396803658774599
AP,644,0.5731617272956325,0.5778439187368262,0.546888422567634
AP,645,0.7670768506528126,0.7776885602200795,0.7707537671087291
AP,646,0.420276545400769,0.4241119576510167,0.3199517781796263
AP,647,0.5491951622043401,0.46628005424517305,0.4059150005946086
AP,650,0.08878694101075088,0.0752445368548881,0.09796303927680088
AP,651,0.24233320018346413,0.24442568090091357,0.20261025953845294
AP,652,0.5192318048061482,0.5270868531431911,0.5041652192970523
AP,666,0.021870139968895804,0.016090482287665388,0.020801623541349568
AP,675,0.16989142956012107,0.1724748586045457,0.09001332084087568
AP,691,0.19498936571467224,0.19148624966732997,0.16708315402254703
AP,698,0.11445758175385805,0.11804372098489743,0.144203951933964
AP,306,0.16361101014160512,0.17146983296797397,0.17450940343652074
AP,313,0.3807919780086667,0.40090052493831474,0.2581397579232577
AP,323,0.15993338384048356,0.15749154362543794,0.08704751188730142
AP,329,0.5080193714977205,0.5083841990402579,0.5020459155061583
AP,330,0.4629350791515062,0.4830705844882596,0.37184042884328006
AP,332,0.12008321675687544,0.125657863137472,0.09067564596868542
AP,336,0.20898305303676146,0.21910342743676073,0.039092479342458214
AP,343,0.05531362600318178,0.05379337430014772,0.05910514952853036
AP,357,0.3897686982695971,0.4175864490556726,0.4423540434129353
AP,366,0.0794506908806922,0.08361387276974902,0.07997741397947442
AP,367,0.15432766430646475,0.15726800026381638,0.12923768055659401
AP,374,0.21338043820731778,0.21076269943463807,0.20592705195756922
AP,376,0.07041548050589468,0.06909397100764025,0.03469125959478306
AP,380,0.30357142857142855,0.3021978021978022,0.2207078635650064
AP,383,0.18679621339221425,0.19615641568359266,0.18211937002133768
AP,385,0.4234049596450344,0.4110767555574692,0.4279887313659404
AP,387,0.14912604838588592,0.15985676560835202,0.12931793780588594
AP,394,0.1182576836963159,0.11818817583614323,0.0536448636387131
AP,402,0.3100307450708586,0.3105328309177534,0.29600624014010324
AP,410,0.5371636467012745,0.5512605957079494,0.2255635013485292
AP,416,0.546341916419698,0.5347138618184252,0.49247271524375447
AP,418,0.08165931304274367,0.08353893665129798,0.08243225572613777
AP,420,0.5829464658475345,0.5776106833744945,0.5499605607575486
AP,425,0.2997041552490747,0.30962762715267594,0.29182581852848943
AP,426,0.09395721258312775,0.0985541006959218,0.11232062562490244
AP,427,0.217111950162543,0.2121422470726767,0.1976525576800478
AP,433,0.07719345680681357,0.07720433131767683,0.07708283409217988
AP,440,0.15869417710476447,0.15488410807848035,0.12569677444531888
AP,445,0.4673266095225904,0.4635401915538821,0.45066698945579203
AP,448,0.143940245879912,0.14166014131644966,0.13646045527642395
AP,449,0.17412662353720404,0.17655249086809918,0.1511815343594814
AP,601,0.6721767594108019,0.6682539682539682,0.6103174603174604
AP,605,0.194075857375215,0.21288526493350876,0.16596357061233716
AP,606,0.3561829784778241,0.3261680580899648,0.28544838799507727
AP,607,0.5705078466324142,0.550100039028152,0.4451445636929183
AP,618,0.3858006988514103,0.37687684437507635,0.2000066805461886
AP,619,0.620314650824902,0.647628703712213,0.6206268646042942
