query_id,measure,perfect,binarized,nearrandom
301,AP,0.07335362126539882,0.0674520561305665,0.06958115205793587
301,RR,1.0,1.0,1.0
301,R@1000,0.27455357142857145,0.265625,0.26339285714285715
301,nDCG@3,1.0,1.0,1.0
301,nDCG@10,0.8701249883466593,0.866947989864271,0.8512360941594274
301,nDCG@20,0.5949877479427352,0.5594999254713816,0.6168604446417635
301,nDCG@100,0.35453509755988555,0.3368091994506921,0.36522551627969474
302,AP,0.41810990748214416,0.396640142651905,0.3640047630791063
302,RR,1.0,1.0,1.0
302,R@1000,0.676923076923077,0.676923076923077,0.7230769230769231
302,nDCG@3,1.0,1.0,1.0
302,nDCG@10,0.9363792118010483,0.9363792118010483,0.8482378089219645
302,nDCG@20,0.8931654380800778,0.8603004675125007,0.8273167109935754
302,nDCG@100,0.5753948757471379,0.5692700713400469,0.5556302120308838
303,AP,0.22120918199934878,0.21150266478345553,0.18801440052054635
303,RR,1.0,1.0,1.0
303,R@1000,0.9,0.9,1.0
303,nDCG@3,0.46927872602275644,0.46927872602275644,0.46927872602275644
303,nDCG@10,0.30523488393970116,0.2984900352767555,0.22009176629808017
303,nDCG@20,0.36471207666874333,0.359883080881502,0.27789876638178557
303,nDCG@100,0.5248945480011208,0.5159970416490701,0.5144049416234511
304,AP,0.08060861252038776,0.03349505390491859,0.012449175195805743
304,RR,1.0,0.5,0.01694915254237288
304,R@1000,0.5357142857142857,0.42346938775510207,0.2602040816326531
304,nDCG@3,0.46927872602275644,0.2960819109658652,0.0
304,nDCG@10,0.31488013066763093,0.13886244387355454,0.0
304,nDCG@20,0.23727632726767167,0.08961728720334347,0.0
304,nDCG@100,0.173296952485908,0.05358903962099618,0.015958255723450582
305,AP,0.09615803295425157,0.08732341313520482,0.036468973649439775
305,RR,1.0,1.0,0.3333333333333333
305,R@1000,0.45714285714285713,0.4,0.37142857142857144
305,nDCG@3,0.7653606369886217,0.7653606369886217,0.23463936301137822
305,nDCG@10,0.3589542101716347,0.3589542101716347,0.20483424751859086
305,nDCG@20,0.29858526966056026,0.2645222974045778,0.1321933351948605
305,nDCG@100,0.29696750105728936,0.2748902824704045,0.14375636044432394
306,AP,0.08779170358550874,0.08894178909158926,0.09637244369076332
