measure,query_id,value
AP,307,0.28978211164745954
AP,310,0.3437525766274996
AP,311,0.18482556273735562
AP,316,0.042711308817031696
AP,317,0.3861827458256029
AP,319,0.08442500739565274
AP,320,0.08522466596840467
AP,325,0.08960860971752771
AP,326,0.4370422016602533
AP,331,0.43596528388876166
AP,334,0.12636160015235065
AP,339,0.24981334841628958
AP,346,0.09160926575195774
AP,356,0.07748881927474327
AP,361,0.4235212574357443
AP,368,0.6023661074997231
AP,369,0.46588897275783986
AP,370,0.1547768986172464
AP,397,0.2580606434132843
AP,398,0.17997361587306074
AP,405,0.37465147439835583
AP,409,0.17677563469165933
AP,412,0.41368559629759105
AP,413,0.08026194213396025
AP,415,0.1998657825601898
AP,419,0.15988693754046351
AP,421,0.04914583605408236
AP,438,0.15238607993986872
AP,441,0.3911043205160852
AP,609,0.20949959235040744
AP,610,0.0097485935302391
AP,613,0.10939306292164146
AP,623,0.07015512654576099
AP,624,0.30135217592114144
AP,626,0.5537276371266534
AP,631,0.24777953806277073
AP,634,0.6264614744889188
AP,635,0.7924516597597626
AP,641,0.18870992842567416
AP,644,0.3647966291445482
AP,645,0.6868390158011027
AP,646,0.396812661498708
AP,647,0.4574330949190651
AP,650,0.08741537612410238
AP,651,0.08902432757315956
AP,652,0.2536982475334171
AP,666,0.051165146909827756
AP,675,0.17750399416912932
AP,691,0.19317747559702825
AP,698,0.15019734134693602
AP,306,0.2181020888981032
AP,313,0.3503081278395555
AP,323,0.13015147401452676
AP,329,0.4079893010783961
AP,330,0.21969700725760571
AP,332,0.06146528939237549
AP,336,0.12857347115148776
AP,343,0.09880161350766282
AP,357,0.344610033547794
AP,366,0.11754045423025508
AP,367,0.07394265948501522
AP,374,0.16699611090363137
AP,376,0.06887973084722508
AP,380,0.30837144264255817
AP,383,0.1777561627621982
AP,385,0.3545791135257073
AP,387,0.14457256684869738
AP,394,0.12105429791672631
AP,402,0.3604196295298403
AP,410,0.44324814074479996
AP,416,0.2348915398186198
AP,418,0.020441511401255465
AP,420,0.34067275114164663
AP,425,0.3959261371119044
AP,426,0.15411503380863983
AP,427,0.16426375167828944
AP,433,0.014926195197179996
AP,440,0.1980851087235029
AP,445,0.5029233673396617
AP,448,0.06488705886318671
AP,449,0.112183773080522
AP,601,0.5162111801242235
AP,605,0.35868539730039317
AP,606,0.18686094198971687
AP,607,0.2191613848284252
AP,618,0.07857590007631826
AP,619,0.5531192927565822
AP,632,0.4287691730414735
AP,636,0.18352614713778054
AP,648,0.5190241948546466
AP,662,0.21182942521183287
AP,663,0.6327653717210745
AP,664,0.8252525252525253
AP,667,0.35128206063966777
AP,676,0.19430580114047405
AP,684,0.12760512845447936
AP,685,0.31624733796590604
AP,687,0.3380611057580916
AP,688,0.07066953671382652
AP,696,0.3480269753328854
AP,301,0.1685458967830722
AP,303,0.1415892012407363
AP,305,0.10227549695128443
AP,312,0.0392294785062735
AP,327,0.28434220398165067
AP,328,0.30866391601599397
AP,333,0.2991099974160932
AP,337,0.1846333902993885
AP,342,0.03500382703182594
AP,347,0.043622015824821954
AP,352,0.14317066900090458
AP,362,0.05667331812290611
AP,363,0.35719243777352405
AP,365,0.34417684157514494
AP,371,0.010207762162447094
AP,377,0.11264948110652409
AP,378,0.03326347828465937
AP,379,0.16387024592203192
AP,386,0.1174198090835409
AP,391,0.35014515850150424
AP,396,0.44989664571386145
AP,399,0.12795507717658136
AP,401,0.3602243017630453
AP,414,0.2545632490583027
AP,423,0.22326203677561823
AP,428,0.28851670458771767
AP,429,0.3534236916464041
AP,436,0.6529067192551379
AP,437,0.021421181116234714
AP,439,0.017170822975459164
AP,442,0.11089017747801445
AP,443,0.22862564724769008
AP,444,0.12676698093719307
AP,447,0.0035105744260074748
AP,603,0.5603794522578384
AP,615,0.03998956385047552
AP,616,0.2687335012528851
AP,627,0.024626387705874605
AP,628,0.28280301711232286
AP,629,0.5559194953036622
AP,649,0.5048406227308617
AP,673,0.28626230934262703
AP,677,0.7878787878787878
AP,680,0.28263659390355617
AP,682,0.0923798302398015
AP,690,0.008669071580466583
AP,692,0.1849762840230158
