query_id,measure,value
328,nDCG@20,0.47105721049073407
328,nDCG@100,0.5120532846259185
329,AP,0.34974893875081947
329,RR,1.0
329,R@1000,0.6285714285714286
329,nDCG@3,0.7039180890341347
329,nDCG@10,0.8611375561264454
329,nDCG@20,0.6677977377769653
329,nDCG@100,0.5398035982983405
330,AP,0.1997403044918352
330,RR,1.0
330,R@1000,0.6833333333333333
330,nDCG@3,1.0
330,nDCG@10,0.6901935063354876
330,nDCG@20,0.545954308339906
330,nDCG@100,0.38687510698562294
331,AP,0.28989727212452
331,RR,1.0
331,R@1000,0.6291079812206573
331,nDCG@3,1.0
331,nDCG@10,1.0
331,nDCG@20,0.8911961015900958
331,nDCG@100,0.5473880424403469
332,AP,0.029657220021105928
332,RR,0.5
332,R@1000,0.2047244094488189
332,nDCG@3,0.2960819109658652
332,nDCG@10,0.21222636597291458
332,nDCG@20,0.21062700543621268
332,nDCG@100,0.19782210291113128
333,AP,0.2338904847538678
333,RR,1.0
333,R@1000,0.676923076923077
333,nDCG@3,1.0
333,nDCG@10,0.6207622843987103
333,nDCG@20,0.5073793281477066
333,nDCG@100,0.4461569377920574
334,AP,0.06733712685646315
334,RR,0.5
334,R@1000,0.5555555555555556
334,nDCG@3,0.2960819109658652
334,nDCG@10,0.1482972305701491
334,nDCG@20,0.1482972305701491
334,nDCG@100,0.22375953153994146
335,AP,0.53684603755782
335,RR,1.0
335,R@1000,0.9393939393939394
335,nDCG@3,1.0
335,nDCG@10,0.9363792118010483
335,nDCG@20,0.8502963998404451
335,nDCG@100,0.6714251308222007
336,AP,0.05323688192930142
336,RR,0.16666666666666666
336,R@1000,0.5
336,nDCG@3,0.0
336,nDCG@10,0.07839826897867533
336,nDCG@20,0.11616851627482924
336,nDCG@100,0.256525587099035
337,AP,0.1521051244361108
337,RR,0.5
337,R@1000,0.5161290322580645
337,nDCG@3,0.5307212739772434
337,nDCG@10,0.6947651160602989
337,nDCG@20,0.44837872075429924
337,nDCG@100,0.305111398096127
338,AP,0.175
338,RR,0.5
338,R@1000,0.5
338,nDCG@3,0.2960819109658652
338,nDCG@10,0.35914753008966527
338,nDCG@20,0.35914753008966527
338,nDCG@100,0.35914753008966527
339,AP,0.17396692196692196
339,RR,0.2
339,R@1000,0.8
339,nDCG@3,0.0
339,nDCG@10,0.22716217481924803
339,nDCG@20,0.33530799214298324
339,nDCG@100,0.4149821328804497
340,AP,0.06539162551854123
340,RR,0.5
340,R@1000,0.2608695652173913
340,nDCG@3,0.2960819109658652
340,nDCG@10,0.46081298306235335
340,nDCG@20,0.33290366292328166
340,nDCG@100,0.19232712512862352
341,AP,0.3404017513447137
341,RR,1.0
341,R@1000,0.7564102564102564
341,nDCG@3,0.7653606369886217
341,nDCG@10,0.7951657524814092
341,nDCG@20,0.7291997404770362
341,nDCG@100,0.48969139764910546
342,AP,0.027217906560265355
342,RR,0.045454545454545456
342,R@1000,0.6
342,nDCG@3,0.0
342,nDCG@10,0.0
342,nDCG@20,0.0
342,nDCG@100,0.1318769027389912
343,AP,0.03711761748140474
343,RR,0.3333333333333333
343,R@1000,0.2868217054263566
343,nDCG@3,0.23463936301137822
343,nDCG@10,0.2742654694553681
343,nDCG@20,0.21106495105251474
343,nDCG@100,0.178275262673497
344,AP,0.33748605748605753
344,RR,0.3333333333333333
344,R@1000,1.0
344,nDCG@3,0.23463936301137822
344,nDCG@10,0.5236938779715556
344,nDCG@20,0.5236938779715556
344,nDCG@100,0.5236938779715556
345,AP,0.2942384125299611
345,RR,1.0
345,R@1000,0.8947368421052632
345,nDCG@3,1.0
345,nDCG@10,0.7222954974312066
345,nDCG@20,0.5688046799225623
345,nDCG@100,0.5069301478524513
346,AP,0.06389607755749827
346,RR,0.125
346,R@1000,0.5714285714285714
346,nDCG@3,0.0
346,nDCG@10,0.06943122193677727
346,nDCG@20,0.08031865351008606
346,nDCG@100,0.14601913260315705
347,AP,0.059232124170525056
347,RR,0.5
347,R@1000,0.5263157894736842
347,nDCG@3,0.2960819109658652
347,nDCG@10,0.2051166673279436
347,nDCG@20,0.2476880553060182
347,nDCG@100,0.14943659445817695
348,AP,0.0
348,RR,0.0
348,R@1000,0.0
348,nDCG@3,0.0
348,nDCG@10,0.0
348,nDCG@20,0.0
348,nDCG@100,0.0
349,AP,0.13071415335438688
349,RR,1.0
349,R@1000,0.3561643835616438
349,nDCG@3,0.7039180890341347
349,nDCG@10,0.6618313225363274
349,nDCG@20,0.5647751978902688
349,nDCG@100,0.3091821320736836
350,AP,0.046713242597697414
350,RR,1.0
350,R@1000,0.3382352941176471
350,nDCG@3,0.46927872602275644
350,nDCG@10,0.3785988060390612
350,nDCG@20,0.2806915955720678
350,nDCG@100,0.1567368916807189
351,AP,0.624126330692825
351,RR,1.0
351,R@1000,0.8125
351,nDCG@3,1.0
351,nDCG@10,1.0
351,nDCG@20,0.9644899900915856
351,nDCG@100,0.75637907993964
352,AP,0.027283892078768242
352,RR,0.5
352,R@1000,0.1016260162601626
352,nDCG@3,0.2960819109658652
352,nDCG@10,0.37183505243062814
352,nDCG@20,0.45634103323524994
352,nDCG@100,0.19495355776115067
353,AP,0.2650735418077575
353,RR,1.0
353,R@1000,0.6721311475409836
353,nDCG@3,0.7039180890341347
353,nDCG@10,0.716485063693381
353,nDCG@20,0.6729623482991891
353,nDCG@100,0.45562776289073664
354,AP,0.010870152075798943
354,RR,0.047619047619047616
354,R@1000,0.15512465373961218
354,nDCG@3,0.0
354,nDCG@10,0.0
354,nDCG@20,0.0
354,nDCG@100,0.06195251078840272
355,AP,0.13653814916322665
355,RR,1.0
355,R@1000,0.4888888888888889
355,nDCG@3,0.7653606369886217
355,nDCG@10,0.5907272848394973
355,nDCG@20,0.4526058241022347
355,nDCG@100,0.3396020064741284
356,AP,0.05136195277734946
356,RR,0.5
356,R@1000,0.35294117647058826
356,nDCG@3,0.2960819109658652
356,nDCG@10,0.2051166673279436
356,nDCG@20,0.14686219747979232
356,nDCG@100,0.17667719816561556
357,AP,0.23140685063560668
357,RR,1.0
357,R@1000,0.5259259259259259
357,nDCG@3,1.0
357,nDCG@10,0.8200685179888283
357,nDCG@20,0.7447801867602882
357,nDCG@100,0.539771811430658
358,AP,0.12060839992812464
358,RR,1.0
358,R@1000,0.5882352941176471
358,nDCG@3,0.46927872602275644
358,nDCG@10,0.4409203293308675
358,nDCG@20,0.3527432479059286
358,nDCG@100,0.3138187423574454
359,AP,0.016988019258741292
359,RR,0.058823529411764705
359,R@1000,0.42857142857142855
359,nDCG@3,0.0
359,nDCG@10,0.0
359,nDCG@20,0.03406297225598251
359,nDCG@100,0.10345749440418991
360,AP,0.26207219789812797
360,RR,0.5
360,R@1000,0.6026490066225165
360,nDCG@3,0.5307212739772434
360,nDCG@10,0.7104770117651426
360,nDCG@20,0.7449636526810889
360,nDCG@100,0.4489328389794983
361,AP,0.16628112356053532
361,RR,0.3333333333333333
361,R@1000,0.7777777777777778
361,nDCG@3,0.23463936301137822
361,nDCG@10,0.20124768870643614
361,nDCG@20,0.26140948327490565
361,nDCG@100,0.44364903012791496
362,AP,0.07853360229732191
362,RR,0.5
362,R@1000,0.6410256410256411
362,nDCG@3,0.5307212739772434
362,nDCG@10,0.3436966913921454
362,nDCG@20,0.22181062239820398
362,nDCG@100,0.20063465257744145
363,AP,0.3004033517452031
363,RR,1.0
363,R@1000,0.9375
363,nDCG@3,0.7653606369886217
363,nDCG@10,0.5173633627401372
363,nDCG@20,0.4665460641110753
363,nDCG@100,0.577754475239753
364,AP,0.3657085434080857
364,RR,1.0
364,R@1000,0.7714285714285715
364,nDCG@3,1.0
364,nDCG@10,0.7702043899253147
364,nDCG@20,0.6393061546929256
364,nDCG@100,0.6071198566396382
365,AP,0.22837623392858086
365,RR,1.0
365,R@1000,0.4857142857142857
365,nDCG@3,1.0
365,nDCG@10,0.7721596254947203
365,nDCG@20,0.5722212581671471
365,nDCG@100,0.3971102391034372
366,AP,0.05855597902936043
366,RR,1.0
366,R@1000,0.3333333333333333
366,nDCG@3,0.7039180890341347
366,nDCG@10,0.49828993591603105
366,nDCG@20,0.3570900646148179
366,nDCG@100,0.18065659338168713
367,AP,0.053215379079505916
367,RR,0.5
367,R@1000,0.2962962962962963
367,nDCG@3,0.2960819109658652
367,nDCG@10,0.29727159644205703
367,nDCG@20,0.29617253683152983
367,nDCG@100,0.20634309574897236
368,AP,0.28642736968371335
368,RR,1.0
368,R@1000,0.639344262295082
368,nDCG@3,1.0
368,nDCG@10,0.7967610662472993
368,nDCG@20,0.6942181200752289
368,nDCG@100,0.49745330536563975
369,AP,0.1660350832441576
369,RR,1.0
369,R@1000,0.46153846153846156
369,nDCG@3,0.7653606369886217
369,nDCG@10,0.3589542101716347
369,nDCG@20,0.3045398676346468
369,nDCG@100,0.34124338189156
370,AP,0.24821020784071104
370,RR,0.5
370,R@1000,0.5773809523809523
370,nDCG@3,0.5307212739772434
370,nDCG@10,0.5734923014668308
370,nDCG@20,0.4773494162820997
370,nDCG@100,0.48653587002733667
371,AP,0.01289395409849114
371,RR,0.03333333333333333
371,R@1000,0.5294117647058824
371,nDCG@3,0.0
371,nDCG@10,0.0
371,nDCG@20,0.0
371,nDCG@100,0.08259833373656683
372,AP,0.48335263876223944
372,RR,1.0
372,R@1000,0.8367346938775511
372,nDCG@3,1.0
372,nDCG@10,0.9305687780632227
372,nDCG@20,0.8156168549277473
372,nDCG@100,0.664735592782432
373,AP,0.13639028576404696
373,RR,0.5
373,R@1000,0.6666666666666666
373,nDCG@3,0.2960819109658652
373,nDCG@10,0.4705561169627617
373,nDCG@20,0.34003784149440286
373,nDCG@100,0.2837588604502128
374,AP,0.18199261789406362
374,RR,1.0
374,R@1000,0.46078431372549017
374,nDCG@3,0.7653606369886217
374,nDCG@10,0.7315449642824575
374,nDCG@20,0.6525378908745506
374,nDCG@100,0.4668719251838052
375,AP,0.10606591510508827
375,RR,1.0
375,R@1000,0.425
375,nDCG@3,0.7039180890341347
375,nDCG@10,0.576323354912681
375,nDCG@20,0.4415132575799321
375,nDCG@100,0.2600130243117227
376,AP,0.010515722901617508
376,RR,0.3333333333333333
376,R@1000,0.13725490196078433
376,nDCG@3,0.23463936301137822
376,nDCG@10,0.11004588314904008
376,nDCG@20,0.10737630780536749
376,nDCG@100,0.055939381772566105
377,AP,0.10445589657234541
377,RR,1.0
377,R@1000,0.5128205128205128
377,nDCG@3,0.46927872602275644
377,nDCG@10,0.4505655760587972
377,nDCG@20,0.3597278124215203
377,nDCG@100,0.28255975228279523
378,AP,0.008315461239625607
378,RR,0.07692307692307693
378,R@1000,0.2857142857142857
378,nDCG@3,0.0
378,nDCG@10,0.0
378,nDCG@20,0.03730675036644464
378,nDCG@100,0.020658780182971286
379,AP,0.14166666666666666
379,RR,1.0
379,R@1000,0.1875
379,nDCG@3,0.7039180890341347
379,nDCG@10,0.41528076708874123
379,nDCG@20,0.3090162558724985
379,nDCG@100,0.3090162558724985
380,AP,0.29243746373226026
380,RR,1.0
380,R@1000,0.7142857142857143
380,nDCG@3,0.7653606369886217
380,nDCG@10,0.4483039899025303
380,nDCG@20,0.4483039899025303
380,nDCG@100,0.4483039899025303
381,AP,0.04419404630088299
381,RR,1.0
381,R@1000,0.42857142857142855
381,nDCG@3,0.46927872602275644
381,nDCG@10,0.22009176629808017
381,nDCG@20,0.1420400396336573
381,nDCG@100,0.13465746088817998
382,AP,0.45759045743979027
382,RR,1.0
382,R@1000,0.6818181818181818
382,nDCG@3,1.0
382,nDCG@10,0.9266360779006401
382,nDCG@20,0.5980206685820567
382,nDCG@100,0.664330089607819
383,AP,0.10159957007940203
383,RR,1.0
383,R@1000,0.3424657534246575
383,nDCG@3,1.0
383,nDCG@10,0.7534494445524138
383,nDCG@20,0.5934494533496416
383,nDCG@100,0.32387152811097536
384,AP,0.11937140208657163
384,RR,0.16666666666666666
384,R@1000,0.8823529411764706
384,nDCG@3,0.0
384,nDCG@10,0.07839826897867533
384,nDCG@20,0.05059568297461706
384,nDCG@100,0.24479270471067244
385,AP,0.24715171447611467
385,RR,1.0
385,R@1000,0.7093023255813954
385,nDCG@3,1.0
385,nDCG@10,0.715550648768261
385,nDCG@20,0.5001776630497471
385,nDCG@100,0.42112834927974313
386,AP,0.07244200402719647
386,RR,0.2
386,R@1000,0.8421052631578947
386,nDCG@3,0.0
386,nDCG@10,0.22476126319537007
386,nDCG@20,0.1499011267450457
386,nDCG@100,0.20043553337048284
387,AP,0.09726453133932415
387,RR,0.5
387,R@1000,0.6941176470588235
387,nDCG@3,0.2960819109658652
387,nDCG@10,0.22400556151517553
387,nDCG@20,0.2500389772879007
387,nDCG@100,0.18156965469467154
388,AP,0.009156448185704777
388,RR,0.04
388,R@1000,0.3333333333333333
388,nDCG@3,0.0
388,nDCG@10,0.0
388,nDCG@20,0.0
388,nDCG@100,0.0314373867505909
389,AP,0.009965279525661822
389,RR,0.05
389,R@1000,0.14432989690721648
389,nDCG@3,0.0
389,nDCG@10,0.0
389,nDCG@20,0.03233829114831982
389,nDCG@100,0.08092966637560736
390,AP,0.10582439378882556
390,RR,1.0
390,R@1000,0.5373134328358209
390,nDCG@3,1.0
390,nDCG@10,0.7753366239771086
390,nDCG@20,0.5376836915464346
390,nDCG@100,0.24080809297572794
391,AP,0.11266743281943095
391,RR,1.0
391,R@1000,0.47752808988764045
391,nDCG@3,0.7653606369886217
391,nDCG@10,0.5009732673492616
391,nDCG@20,0.45808803307880047
391,nDCG@100,0.2980834999594663
392,AP,0.2159646305898031
392,RR,1.0
392,R@1000,0.5047619047619047
392,nDCG@3,0.7653606369886217
392,nDCG@10,0.7411902110103873
392,nDCG@20,0.5860659717952049
392,nDCG@100,0.420175935965952
393,AP,0.02660678720393353
393,RR,0.5
393,R@1000,0.29577464788732394
393,nDCG@3,0.2960819109658652
393,nDCG@10,0.20248323207250624
393,nDCG@20,0.20312367701159792
393,nDCG@100,0.10852825572771438
394,AP,0.06902135854341736
394,RR,0.5
394,R@1000,0.17647058823529413
394,nDCG@3,0.5307212739772434
394,nDCG@10,0.2489083270225946
394,nDCG@20,0.17821674052022296
394,nDCG@100,0.17821674052022296
395,AP,0.14401356514649297
395,RR,0.25
395,R@1000,0.5352112676056338
395,nDCG@3,0.0
395,nDCG@10,0.32776097292662437
395,nDCG@20,0.31752755952960987
395,nDCG@100,0.3138119057921345
396,AP,0.1891790316407395
396,RR,1.0
396,R@1000,0.3728813559322034
396,nDCG@3,1.0
396,nDCG@10,0.9363792118010483
396,nDCG@20,0.6779926083848514
396,nDCG@100,0.3412289271826612
397,AP,0.5379144693420238
397,RR,1.0
397,R@1000,0.9629629629629629
397,nDCG@3,0.7653606369886217
397,nDCG@10,0.5919268187287083
397,nDCG@20,0.6339841430845039
397,nDCG@100,0.8111416488039943
398,AP,0.060534484526233334
398,RR,0.5
398,R@1000,0.35172413793103446
398,nDCG@3,0.5307212739772434
398,nDCG@10,0.4736695902179647
398,nDCG@20,0.3420471754736142
398,nDCG@100,0.21113239575443496
399,AP,0.10308053108924191
399,RR,1.0
399,R@1000,0.5098039215686274
399,nDCG@3,0.7653606369886217
399,nDCG@10,0.5388856921828065
399,nDCG@20,0.4234706188188461
399,nDCG@100,0.23727539707326517
400,AP,0.4602019821989814
400,RR,1.0
400,R@1000,0.8
400,nDCG@3,0.7039180890341347
400,nDCG@10,0.8611375561264454
400,nDCG@20,0.8385605832465601
400,nDCG@100,0.6102583946602589
401,AP,0.17492569144472012
401,RR,1.0
401,R@1000,0.52
401,nDCG@3,0.7039180890341347
401,nDCG@10,0.7948833326720564
401,nDCG@20,0.6195407586209425
401,nDCG@100,0.4389455004607317
402,AP,0.17385731705092067
402,RR,1.0
402,R@1000,0.7
402,nDCG@3,1.0
402,nDCG@10,0.6489315753318465
402,nDCG@20,0.5315551280239142
402,nDCG@100,0.30743250619200513
403,AP,0.6754909007728556
403,RR,1.0
403,R@1000,0.8571428571428571
403,nDCG@3,1.0
403,nDCG@10,0.9052116356304493
403,nDCG@20,0.8010660383739894
403,nDCG@100,0.8067691904076074
404,AP,0.05983861280658938
404,RR,0.3333333333333333
404,R@1000,0.5633802816901409
404,nDCG@3,0.23463936301137822
404,nDCG@10,0.2735872697693364
404,nDCG@20,0.1765642908634316
404,nDCG@100,0.10636934235794235
405,AP,0.09362856534392501
405,RR,0.2
405,R@1000,0.6578947368421053
405,nDCG@3,0.0
405,nDCG@10,0.21819512777734998
405,nDCG@20,0.21156025281170482
405,nDCG@100,0.269725842023706
406,AP,0.12256349757416946
406,RR,0.25
406,R@1000,0.7692307692307693
406,nDCG@3,0.0
406,nDCG@10,0.1681522864689108
406,nDCG@20,0.233661065886422
406,nDCG@100,0.36803660169524294
407,AP,0.07169738616570588
407,RR,1.0
407,R@1000,0.4264705882352941
407,nDCG@3,0.7653606369886217
407,nDCG@10,0.3589542101716347
407,nDCG@20,0.2671673367454151
407,nDCG@100,0.23808215820639272
408,AP,0.16931358471252045
408,RR,1.0
408,R@1000,0.7288135593220338
408,nDCG@3,0.46927872602275644
408,nDCG@10,0.30523488393970116
408,nDCG@20,0.27088327577944044
408,nDCG@100,0.31376606147613867
409,AP,0.17267156862745098
409,RR,1.0
409,R@1000,0.3181818181818182
409,nDCG@3,0.7039180890341347
409,nDCG@10,0.4936790360674166
409,nDCG@20,0.38741747545194
409,nDCG@100,0.3902103247052681
410,AP,0.3150398306914383
410,RR,1.0
410,R@1000,0.5692307692307692
410,nDCG@3,1.0
410,nDCG@10,1.0
410,nDCG@20,0.8945268979874288
410,nDCG@100,0.48545057810251685
411,AP,0.12232663102465473
411,RR,0.5
411,R@1000,0.5925925925925926
411,nDCG@3,0.2960819109658652
411,nDCG@10,0.30240383049385083
411,nDCG@20,0.3035747693037984
411,nDCG@100,0.3160315585302943
412,AP,0.3757688241388136
412,RR,1.0
412,R@1000,0.7317073170731707
412,nDCG@3,0.7653606369886217
412,nDCG@10,0.8899541168509599
412,nDCG@20,0.8201376545712399
412,nDCG@100,0.561372023012864
413,AP,0.0649141165768368
413,RR,0.2
413,R@1000,0.6811594202898551
413,nDCG@3,0.0
413,nDCG@10,0.08514311764162098
413,nDCG@20,0.1218765308955454
413,nDCG@100,0.13738502776382153
414,AP,0.3036953483479778
414,RR,1.0
414,R@1000,0.8205128205128205
414,nDCG@3,0.7039180890341347
414,nDCG@10,0.6306637463657283
414,nDCG@20,0.516500888614654
414,nDCG@100,0.5427534452991833
415,AP,0.07321556980531592
415,RR,1.0
415,R@1000,0.18382352941176472
415,nDCG@3,1.0
415,nDCG@10,0.7058075148678526
415,nDCG@20,0.5664959140716103
415,nDCG@100,0.24980379148441928
416,AP,0.29723690687710447
416,RR,0.3333333333333333
416,R@1000,0.7619047619047619
416,nDCG@3,0.23463936301137822
416,nDCG@10,0.32149616226344435
416,nDCG@20,0.413938351164844
416,nDCG@100,0.554443883314705
417,AP,0.12241142815539113
417,RR,1.0
417,R@1000,0.4
417,nDCG@3,1.0
417,nDCG@10,0.7573821447149967
417,nDCG@20,0.4887897065056218
417,nDCG@100,0.28071498484532226
418,AP,0.02851271808223374
418,RR,0.25
418,R@1000,0.12931034482758622
418,nDCG@3,0.0
418,nDCG@10,0.31691619230948354
418,nDCG@20,0.28145518013705284
418,nDCG@100,0.12838492376715183
419,AP,0.2424652777777778
419,RR,1.0
419,R@1000,0.4375
419,nDCG@3,0.7653606369886217
419,nDCG@10,0.5672274908036508
419,nDCG@20,0.46302529292779937
419,nDCG@100,0.46302529292779937
420,AP,0.34574311121303286
420,RR,1.0
420,R@1000,0.8484848484848485
420,nDCG@3,1.0
420,nDCG@10,0.6722390270733757
420,nDCG@20,0.6116855784438501
420,nDCG@100,0.5573702275321907
421,AP,0.033881227002960375
421,RR,0.05555555555555555
421,R@1000,0.4457831325301205
421,nDCG@3,0.0
421,nDCG@10,0.0
421,nDCG@20,0.0334374913847135
421,nDCG@100,0.10688043812220584
422,AP,0.5489997267484912
422,RR,1.0
422,R@1000,0.7697368421052632
422,nDCG@3,1.0
422,nDCG@10,1.0
422,nDCG@20,1.0
422,nDCG@100,0.7729922758951663
423,AP,0.11902265918035501
423,RR,1.0
423,R@1000,0.7619047619047619
423,nDCG@3,0.46927872602275644
423,nDCG@10,0.30523488393970116
423,nDCG@20,0.2694746653290358
423,nDCG@100,0.324310033041239
424,AP,0.04026742667892758
424,RR,0.07692307692307693
424,R@1000,0.32748538011695905
424,nDCG@3,0.0
424,nDCG@10,0.0
424,nDCG@20,0.10480721400714066
424,nDCG@100,0.15602900679482626
425,AP,0.27654728015473073
425,RR,1.0
425,R@1000,0.4876543209876543
425,nDCG@3,1.0
425,nDCG@10,1.0
425,nDCG@20,0.8185495429430744
425,nDCG@100,0.6056241448274552
426,AP,0.06504342204928008
426,RR,0.5
426,R@1000,0.31683168316831684
426,nDCG@3,0.2960819109658652
426,nDCG@10,0.39215784798408637
426,nDCG@20,0.2854241616795668
426,nDCG@100,0.24234939170597047
427,AP,0.14406867218433703
427,RR,1.0
427,R@1000,0.58
427,nDCG@3,0.7653606369886217
427,nDCG@10,0.5868924718493931
427,nDCG@20,0.4151175263770831
427,nDCG@100,0.33992682811147445
428,AP,0.1580122059856137
428,RR,1.0
428,R@1000,0.3983050847457627
428,nDCG@3,0.7653606369886217
428,nDCG@10,0.7257345305446319
428,nDCG@20,0.6394537331853859
428,nDCG@100,0.36814805758962144
429,AP,0.42972905978718584
429,RR,1.0
429,R@1000,0.7272727272727273
429,nDCG@3,0.7653606369886217
429,nDCG@10,0.6555476069276601
429,nDCG@20,0.6176294537092533
429,nDCG@100,0.6591016994921864
430,AP,0.5057239057239057
430,RR,0.3333333333333333
430,R@1000,1.0
430,nDCG@3,0.23463936301137822
430,nDCG@10,0.5852404021106663
430,nDCG@20,0.6696492106931664
430,nDCG@100,0.6696492106931664
431,AP,0.3275231914631909
431,RR,1.0
431,R@1000,0.5461538461538461
