query_id,measure,perfect,binarized,nearrandom
301,AP,0.20631701713759518,0.17896493188908771,0.2077307801710583
301,RR,1.0,1.0,1.0
301,R@1000,0.49330357142857145,0.4732142857142857,0.4955357142857143
301,nDCG@3,1.0,1.0,1.0
301,nDCG@10,0.914856882358379,0.8318477135310893,0.914856882358379
301,nDCG@20,0.835922532011473,0.788969992661741,0.835922532011473
301,nDCG@100,0.6116636241677483,0.5274114673719894,0.6120025151703534
302,AP,0.42360897767111094,0.41152146634493453,0.4143013064616079
302,RR,1.0,1.0,1.0
302,R@1000,0.7538461538461538,0.7538461538461538,0.7538461538461538
302,nDCG@3,1.0,1.0,1.0
302,nDCG@10,0.7819835854675755,0.7819835854675755,0.7702043899253147
302,nDCG@20,0.7880497158995056,0.7896542831177011,0.7804478077054056
302,nDCG@100,0.6037984561854278,0.5816865102090133,0.5990314772338116
303,AP,0.09008796872981167,0.08459694617780616,0.06626541794518426
303,RR,0.1111111111111111,0.14285714285714285,0.14285714285714285
303,R@1000,1.0,1.0,1.0
303,nDCG@3,0.0,0.0,0.0
303,nDCG@10,0.06625422345438903,0.07336392209936005,0.07336392209936005
303,nDCG@20,0.1257314161834312,0.12838686367388008,0.07336392209936005
303,nDCG@100,0.3181025856092972,0.28455756176980745,0.26969131769183197
304,AP,0.14770023770739613,0.15220369900132358,0.12267891112638937
304,RR,1.0,1.0,0.5
304,R@1000,0.7091836734693877,0.6989795918367347,0.6581632653061225
304,nDCG@3,0.46927872602275644,0.46927872602275644,0.2960819109658652
304,nDCG@10,0.35970991185182927,0.36211082347570717,0.3636237070689246
304,nDCG@20,0.2694517823930193,0.3073785413069616,0.3371088204002205
304,nDCG@100,0.2539245442215955,0.2601073011906492,0.26221867072279975
305,AP,0.08986405579623868,0.07977686767686776,0.08510215769330215
305,RR,1.0,1.0,1.0
305,R@1000,0.5428571428571428,0.4,0.5428571428571428
305,nDCG@3,0.7653606369886217,0.7653606369886217,0.7039180890341347
305,nDCG@10,0.42257499837058643,0.3589542101716347,0.33013764944712026
305,nDCG@20,0.2727161062238898,0.2689640772034454,0.28554609707387857
305,nDCG@100,0.2595197367343099,0.24068172966978574,0.2492101799357808
306,AP,0.07988337600447584,0.05755912027381911,0.07909889268152485
306,RR,1.0,1.0,1.0
306,R@1000,0.35240963855421686,0.26506024096385544,0.3493975903614458
306,nDCG@3,1.0,0.7653606369886217,1.0
306,nDCG@10,0.6203974344166848,0.5965377185773229,0.6136525857537393
306,nDCG@20,0.5454784163092338,0.4853513999028632,0.5413341400417297
