measure,query_id,perfect,binarized,nearrandom
AP,307,0.29241567512065525,0.29584641584653226,0.2938926280576324
AP,310,0.36732893628595426,0.3871731885348883,0.26966825160844876
AP,311,0.19158564046479598,0.17659371915380426,0.17601889926916806
AP,316,0.0523739111449685,0.043292865482770046,0.021438979711463264
AP,317,0.37582721071987785,0.37389320445344343,0.28092753140593435
AP,319,0.02286882429114541,0.015207356149805808,0.03121654809739087
AP,320,0.1504928404928405,0.09691438848773676,0.11826798626459067
AP,325,0.1257358832570928,0.15093887766225836,0.1124633388372283
AP,326,0.45723792196720864,0.45252002016440757,0.41193099843903547
AP,331,0.4199445291130602,0.42003244628363634,0.4304435125824339
AP,334,0.0029117304810240027,0.12024164266148281,0.1144153419776089
AP,339,0.3951905271625058,0.39580039525691696,0.2860012114976972
AP,346,0.16417304816466805,0.19201689933573066,0.11682274225243021
AP,356,0.11100599862794798,0.11771319477206799,0.09624315262114706
AP,361,0.4745590828924163,0.47457764782326195,0.4426247771836007
AP,368,0.6926006488753605,0.6952712947354421,0.678552940569981
AP,369,0.47268206331581314,0.4709413931905479,0.466274703879506
AP,370,0.26342587231813785,0.29872709018402877,0.22478401327643022
AP,397,0.7150498652878959,0.6762500432326418,0.589133207754483
AP,398,0.2984770951673999,0.30690279085197725,0.2877636734953956
AP,405,0.47779612892078266,0.5116411704568871,0.3472413622857271
AP,409,0.22132314524555904,0.2229477877365201,0.1558853344476429
AP,412,0.4372369255396229,0.4396379446793891,0.43898077437532596
AP,413,0.03915897361916544,0.044795016459530705,0.04919755949956276
AP,415,0.16146306613231082,0.18352618759467076,0.14502276491562205
AP,419,0.03977219311498833,0.13990294709776183,0.044321229607070294
AP,421,0.07615393468083953,0.07446426194551153,0.06576505119093708
AP,438,0.04719547667518271,0.17805088237938022,0.20379162482749544
AP,441,0.41583896303619483,0.41279457264341884,0.4021292293744057
AP,609,0.2571302660566835,0.2571302660566835,0.24101597053418514
AP,610,0.010356118456044373,0.0,0.010154406787458185
AP,613,0.13574002474824673,0.1180799208600328,0.059745483514996214
AP,623,0.08163885167210524,0.0,0.08000452179467181
AP,624,0.3594135622607844,0.368235224062965,0.3462449975925774
AP,626,0.6394958062809014,0.6394958062809014,0.6491818638045054
AP,631,0.3803474523584809,0.36742173475987006,0.3188210610347538
AP,634,0.6367953793087483,0.6440854201619751,0.6439693462461056
AP,635,0.8294813575961956,0.8386491870702397,0.786473566061516
AP,641,0.32255717194882627,0.35274410707616993,0.26705198479852343
AP,644,0.3187384387574407,0.3051646780775866,0.3216777713403841
AP,645,0.704460582829199,0.6936968745978804,0.6592547492107338
AP,646,0.3808521657250471,0.3670047060632986,0.35389744335914786
AP,647,0.5108581423515176,0.514448740845528,0.4307568672745498
AP,650,0.06187954489487115,0.08326135226978157,0.0775896893836631
AP,651,0.11612934234584411,0.11253625337889729,0.10648297059090524
AP,652,0.41500884881579464,0.3984153804640014,0.16046476589836595
AP,666,0.06922094508301406,0.0,0.0584045584045584
AP,675,0.3597397930482083,0.29867765977338484,0.13211372429647963
AP,691,0.21135238567931475,0.1835306807543293,0.1854883127278776
AP,698,0.1628785582567388,0.15171876450385222,0.09426738950112572
AP,306,0.13908090000531384,0.14040308303526236,0.15027642289727972
AP,313,0.399887820671743,0.3961069869373938,0.3909919062430891
AP,323,0.13387783915429383,0.13408151240922653,0.13316725249511485
AP,329,0.4114467116978901,0.4117983293628686,0.4179390764051903
AP,330,0.2890892408341799,0.2864449585340825,0.24157775411997748
AP,332,0.02932856793229404,0.01634651609654428,0.03176878647768224
AP,336,0.060799210224865986,0.0006775067750677508,0.0633300492598368
AP,343,0.11704073680358176,0.10188559782744987,0.09426553827208159
AP,357,0.35045829406038603,0.34409370721760013,0.34535433737162186
AP,366,0.13632754171937272,0.13493351958165303,0.11999411699689104
AP,367,0.13008349399740646,0.12939016326463218,0.06361034655741919
AP,374,0.1627129789946755,0.15508090611577618,0.13672589072633703
AP,376,0.041305326050829205,0.057716798939751436,0.019846550088668615
AP,380,0.3045603127901035,0.3324006185285126,0.32847601491009065
AP,383,0.023944061994252377,0.07426299172318657,0.037016232606556676
AP,385,0.3963670565330345,0.3907501607242611,0.3803292818487532
AP,387,0.00028815213343177866,0.15585331458420607,0.10513643714540508
AP,394,0.11956294316774937,0.1209799630051608,0.09196761980030978
AP,402,0.29885193175802527,0.3210757857041372,0.31953302183535187
AP,410,0.46189431218409677,0.4569480594226571,0.46198130748342064
AP,416,0.23888490850078592,0.24338389473798125,0.2366517254692107
AP,418,0.0522105335937528,0.0558067003306495,0.023697323595457957
AP,420,0.43730038556841055,0.4477660829600227,0.4034404649790653
AP,425,0.4221591197006846,0.4229609368858556,0.4222258537897197
AP,426,0.0005421445353356284,0.1537913725990578,0.13354882825920752
AP,427,0.23897826778192738,0.2271518826671958,0.18225367998683764
AP,433,0.007442780932713818,0.0,0.009971509971509971
AP,440,0.20252698413469955,0.2095209989134108,0.2006904751794158
AP,445,0.5380392137054906,0.5322923919571398,0.5404063177574899
AP,448,0.07099116312697118,0.0411495285276567,0.025992264457862232
AP,449,0.10548012497174152,0.1074291780147508,0.10807781406323476
AP,601,0.5273980815347722,0.5525,0.5370983446932814
AP,605,0.25891913937053684,0.37078899472267035,0.3059136127408919
AP,606,0.1762988106808226,0.1671246813100349,0.1494625918777974
AP,607,0.40818449098791093,0.4209323270105511,0.2499209352166635
AP,618,0.08634807966316982,0.0,0.062085653861644156
AP,619,0.5461561724532784,0.553646515212003,0.5322263191405033
AP,632,0.48781678705432396,0.48781678705432396,0.4726022205087951
AP,636,0.20969885504514885,0.23253215755628046,0.09655787841648142
AP,648,0.5930913870172011,0.5878686258156441,0.5738981077560212
AP,662,0.21871533990515188,0.18930579326280553,0.18275665107178243
AP,663,0.6326790837139188,0.6304306548727762,0.6281500437955383
AP,664,0.8430312748510566,0.8430312748510566,0.8429753086419753
AP,667,0.41829579096033154,0.4141551923549694,0.37850767170713506
AP,676,0.21296856406763073,0.1960534406528462,0.18146728074085605
AP,684,0.10287815277362795,0.09235205484746412,0.11074598559501363
AP,685,0.002197802197802198,0.3842829976499782,0.1824502943391472
AP,687,0.2589000560673298,0.2677761463706173,0.3102959699101874
AP,688,0.06063047956266459,0.06298242057461423,0.042792715254915535
AP,696,0.7143649122125699,0.6960584920343387,0.4730265267629476
AP,301,0.20316607203080833,0.20254686851731082,0.18902936532548376
AP,303,0.07643152344337024,0.07686521653114511,0.07741397743210329
AP,305,0.12687617703192047,0.12300083446185676,0.10381810683980688
AP,312,0.28812290466425805,0.2661272286272286,0.18481495964058156
AP,327,0.39046276596313656,0.2982796721446011,0.2318630509525735
AP,328,0.152991382089898,0.23791148498004783,0.0675136851261355
AP,333,0.23424817372064788,0.21700719710341354,0.2174874536083341
AP,337,0.20520732177451978,0.20781739628342116,0.21637317671367276
AP,342,0.027641533988668837,0.06102799201163387,0.035940398055045855
AP,347,0.030893729047660405,0.004315174509984921,0.026993272244985284
AP,352,6.556517178075007e-05,0.05943466576143392,0.004030275989615057
AP,362,5.598477214197738e-05,0.08578217998114288,0.033881851338395615
AP,363,0.3715087754595293,0.41766332928310285,0.36963020613848874
AP,365,0.37074443692290787,0.3546304043752648,0.37033913909384786
AP,371,0.006293058605312261,0.0,0.0063870157354850975
AP,377,0.12779449804602855,0.07682026509366913,0.09676720970849405
AP,378,0.02202208666715588,0.0041659281308022685,0.028897142017204818
AP,379,0.0004496402877697842,0.19892180440927032,0.040569452813135495
AP,386,0.0028429143867587238,0.10504534065355804,0.09491595854981107
AP,391,0.31578369964937825,0.321137390497085,0.3183721675435459
AP,396,0.418923993361123,0.4153634782298749,0.4194726436583864
AP,399,0.16046080340624327,0.14759495632267175,0.16142676505727535
AP,401,0.3627549429383083,0.35213641070991325,0.3621194299352034
AP,414,0.2735271979038057,0.28731730667038025,0.24868430077572015
AP,423,0.26036466458418595,0.2633738754935111,0.2507777663403553
AP,428,0.28957304996414657,0.29051737615962686,0.2689885224695333
AP,429,0.4687393387331309,0.42924001228814057,0.4259034501570198
AP,436,0.6412764597865135,0.6396405491496232,0.6281759863667605
AP,437,0.028416491286280265,0.002297716771437183,0.018089452924102817
AP,439,0.02890705071034514,0.029811374212724923,0.0251804782939309
AP,442,0.13609782183657032,0.21724992593866863,0.08574368685576636
AP,443,0.25435553697915136,0.24159357637106965,0.249449728038225
AP,444,0.21181826513694715,0.16952670574678974,0.15701881816825464
AP,447,0.0004314013548334441,0.0,0.0009117641138674296
AP,603,0.5853012671901244,0.5133599704400287,0.44845279148605965
AP,615,0.036126823401165215,0.04020326606314847,0.04828104833674157
AP,616,0.30928209841410587,0.3179301650663307,0.28855303640192065
AP,627,0.024077467657174733,0.0,0.021694936693165304
AP,628,0.2634474186026409,0.22741536585818983,0.25453331556906916
AP,629,0.6055956427473456,0.5586371428070706,0.48472499376846134
AP,649,0.522609150638674,0.5365418995824671,0.5285534325711989
AP,673,0.23698195348849854,0.23201876140004477,0.2185653090083537
AP,677,0.7836644591611479,0.7859327217125381,0.7827997489014438
AP,680,5.4608999563128004e-05,0.2567027604212541,0.25766078065413395
AP,682,0.16344841452102726,0.19067186980677617,0.035037587607445596
AP,690,0.006734027931382195,0.0,0.006825604210817169
AP,692,0.20942131945218515,0.2041354305018306,0.20521370569762235
AP,694,0.2039259310357654,0.17087294550793905,0.18080734249437722
AP,695,0.017588383075806575,0.14617854576135417,0.10850429732242695
AP,699,0.46268215989200545,0.47224427743860303,0.44981926121573285
AP,304,0.0378878980176975,0.138940514922123,0.0666623909635549
